63265ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $r0.<com.mixpanel.android.viewcrawler.m: int b>
63255ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $r3[$i0]
63497ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $r0.<com.mixpanel.android.viewcrawler.m: int b>
63274ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f2 = $r2[2]
63056ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 + $f1
63140ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 + $f1
63440ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63223ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$l4 = $r0.<com.mixpanel.android.viewcrawler.m: long c>
63472ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 * $f1
63246ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63409ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $r2[2]
63315ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $r2[$i0]
63051ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $r3[$i0]
63464ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 + $f1
63388ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $i0 + 1
63519ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $r2[$i0]
63267ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $r2[0]
63344ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 + $f1
63260ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 + $f1
63382ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63216ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$b1 = $f0 cmpg 60.840004F
63103ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = 0.7F * $f1
63198ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $r2[0]
63188ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63048ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$i0 = $i0 + 1
63191ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = 0.7F * $f1
63304ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63156ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$l3 = $l3 - $l4
63553ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $r2[2]
63478ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f2 = $r2[2]
63186ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63064ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $f0 * $f1
63134ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f2 = $r2[1]
63415ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$b1 = $f1 cmpl 7.8F
63380ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$r3 = $r0.<com.mixpanel.android.viewcrawler.m: float[] d>
63520ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f1 = $f1 - $f0
63381ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$f0 = $r3[$i0]
63562ZZZonSensorChanged:com.mixpanel.android.viewcrawler.m:$l3 = $r1.<android.hardware.SensorEvent: long timestamp>
