226145ZZZrun:com.kbb.mobile.Http.BitmapDisplayer:$r1 = $r0.<com.kbb.mobile.Http.BitmapDisplayer: com.kbb.mobile.Http.BitmapHolder bitmapHolder>
226160ZZZshowBitmap:com.kbb.mobile.views.ViewHolder:$r5 = $r0.<com.kbb.mobile.views.ViewHolder: android.widget.ProgressBar progressBar>
226142ZZZrun:com.kbb.mobile.Http.BitmapDisplayer:$r1 = $r0.<com.kbb.mobile.Http.BitmapDisplayer: com.kbb.mobile.Http.BitmapHolder bitmapHolder>
226144ZZZrun:com.kbb.mobile.Http.BitmapDisplayer:$r2 = $r0.<com.kbb.mobile.Http.BitmapDisplayer: com.kbb.mobile.views.ViewHolder viewHolder>
